# Columns:
# 1: wavelength (nm)
# 2: intensity (arbitrary units)
# 3: description (ionic species)
# 4: status (bitmask)
# 5: transition
# 6: source reference
#
# Status bitmask elements:
# GOOD=0: Line is good
# NOT_VISIBLE=1: Line is not typically visible in PFS (maybe too faint)
# BLEND=2: Line is blended with other line(s)
# SUSPECT=4: Line is of suspect quality
# REJECTED=8: Line has been rejected from use in PFS
# BROAD=16: Line is broader than normal
# DETECTORMAP_USED=32: Used for fitting detectorMap
# DETECTORMAP_RESERVED=64: Reserved during fitting detectorMap
# SKYSUB_USED=128: Used for 2d sky subtraction
#
670.11537            1.00    OH           0 6-1_P2e(7.5)   4
670.59380            1.00    OH           0 6-1_P1e(8.5)   4
670.65341            1.00    OH           0 6-1_P1f(8.5)   4
674.60778            1.00    OH           0 6-1_P1e(9.5)   4
674.67949            1.00    OH           0 6-1_P1f(9.5)   4
678.97225            1.00    OH           0 6-1_P1e(10.5)   4
679.05707            1.00    OH           0 6-1_P1f(10.5)   4
682.93302            1.00    OH           0 7-2_R1f(3.5)   4
682.93562            1.00    OH           0 7-2_R1e(3.5)   4
683.03504            1.00    OH           0 7-2_R1f(4.5)   4
683.03574            1.00    OH           0 7-2_R1e(4.5)   4
683.13587            1.00    OH           0 7-2_R1f(2.5)   4
683.13917            1.00    OH           0 7-2_R1e(2.5)   4
683.14207            1.00    OH           0 7-2_R2e(3.5)   4
683.14777            1.00    OH           0 7-2_R2f(3.5)   4
683.17848            1.00    OH           0 7-2_R2e(2.5)   4
683.18288            1.00    OH           0 7-2_R2f(2.5)   4
683.45065            1.00    OH           0 7-2_R1e(5.5)   4
683.45336            1.00    OH           0 7-2_R1f(5.5)   4
683.46886            1.00    OH           0 7-2_R2e(4.5)   4
683.47456            1.00    OH           0 7-2_R2f(4.5)   4
683.58849            1.00    OH           0 7-2_R2e(1.5)   4
683.59039            1.00    OH           0 7-2_R2f(1.5)   4
683.63060            1.00    OH           0 7-2_R1f(1.5)   4
683.63330            1.00    OH           0 7-2_R1e(1.5)   4
684.15224            1.00    OH           0 7-2_R2e(5.5)   4
684.15684            1.00    OH           0 7-2_R2f(5.5)   4
684.18985            1.00    OH           0 7-2_R1e(6.5)   4
684.19696            1.00    OH           0 7-2_R1f(6.5)   4
684.38251            1.00    OH           0 7-2_R2f(0.5)   4
684.38411            1.00    OH           0 7-2_R2e(0.5)   4
685.18952            1.00    OH           0 7-2_R2e(6.5)   4
685.19182            1.00    OH           0 7-2_R2f(6.5)   4
685.26124            1.00    OH           0 7-2_R1e(7.5)   4
685.27415            1.00    OH           0 7-2_R1f(7.5)   4
686.45156            1.00    OH           0 7-2_Q2f(0.5)   4
686.46317            1.00    OH           0 7-2_Q2e(0.5)   4
686.58310            1.00    OH           0 7-2_Q1f(1.5)   4
686.58670            1.00    OH           0 7-2_Q1e(1.5)   4
687.01891            1.00    OH           0 7-2_Q2f(1.5)   4
687.03852            1.00    OH           0 7-2_Q2e(1.5)   4
687.28249            1.00    OH           0 7-2_Q1f(2.5)   4
687.29559            1.00    OH           0 7-2_Q1e(2.5)   4
688.28345            1.00    OH           0 7-2_Q1f(3.5)   4
688.31326            1.00    OH           0 7-2_Q1e(3.5)   4
689.11558            1.00    OH           0 7-2_P2e(1.5)   4
689.12218            1.00    OH           0 7-2_P2f(1.5)   4
689.59901            1.00    OH           0 7-2_Q1f(4.5)   4
689.65302            1.00    OH           0 7-2_Q1e(4.5)   4
690.27029            1.00    OH           0 7-2_P1e(2.5)   4
690.27709            1.00    OH           0 7-2_P1f(2.5)   4
691.45101            1.00    OH           0 7-2_P2e(2.5)   4
691.45491            1.00    OH           0 7-2_P2f(2.5)   4
692.50619            1.00    OH           0 7-2_P1e(3.5)   4
692.51970            1.00    OH           0 7-2_P1f(3.5)   4
694.14323            1.00    OH           0 7-2_P2f(3.5)   4
694.14393            1.00    OH           0 7-2_P2e(3.5)   4
695.08529            1.00    OH           0 7-2_P1e(4.5)   4
695.10699            1.00    OH           0 7-2_P1f(4.5)   4
697.18185            1.00    OH           0 7-2_P2f(4.5)   4
697.18855            1.00    OH           0 7-2_P2e(4.5)   4
698.01828            1.00    OH           0 7-2_P1e(5.5)   4
698.04938            1.00    OH           0 7-2_P1f(5.5)   4
700.57196            1.00    OH           0 7-2_P2f(5.5)   4
700.58597            1.00    OH           0 7-2_P2e(5.5)   4
701.31356            1.00    OH           0 7-2_P1e(6.5)   4
701.35517            1.00    OH           0 7-2_P1f(6.5)   4
704.31927            1.00    OH           0 7-2_P2f(6.5)   4
704.34148            1.00    OH           0 7-2_P2e(6.5)   4
704.97895            1.00    OH           0 7-2_P1e(7.5)   4
705.03196            1.00    OH           0 7-2_P1f(7.5)   4
708.43228            1.00    OH           0 7-2_P2f(7.5)   4
708.46359            1.00    OH           0 7-2_P2e(7.5)   4
709.02204            1.00    OH           0 7-2_P1e(8.5)   4
709.08766            1.00    OH           0 7-2_P1f(8.5)   4
712.92129            1.00    OH           0 7-2_P2f(8.5)   4
712.96260            1.00    OH           0 7-2_P2e(8.5)   4
713.45193            1.00    OH           0 7-2_P1e(9.5)   4
713.53125            1.00    OH           0 7-2_P1f(9.5)   4
717.79830            1.00    OH           0 7-2_P2f(9.5)   4
717.85062            1.00    OH           0 7-2_P2e(9.5)   4
718.27873            1.00    OH           0 7-2_P1e(10.5)   4
718.37296            1.00    OH           0 7-2_P1f(10.5)   4
723.07652            1.00    OH           0 7-2_P2f(10.5)   4
723.14094            1.00    OH           0 7-2_P2e(10.5)   4
723.51424            1.00    OH           0 7-2_P1e(11.5)   4
723.52455            1.00    OH           0 7-2_P1f(11.5)   4
724.07659            1.00    OH           0 8-3_R1f(3.5)   4
724.07819            1.00    OH           0 8-3_R1e(3.5)   4
724.21613            1.00    OH           0 8-3_R1f(2.5)   4
724.21893            1.00    OH           0 8-3_R1e(2.5)   4
724.28385            1.00    OH           0 8-3_R1e(4.5)   4
724.28495            1.00    OH           0 8-3_R1f(4.5)   4
724.33736            1.00    OH           0 8-3_R2e(2.5)   4
724.34287            1.00    OH           0 8-3_R2f(2.5)   4
724.38958            1.00    OH           0 8-3_R2e(3.5)   4
724.39648            1.00    OH           0 8-3_R2f(3.5)   4
724.68906            1.00    OH           0 8-3_R1f(1.5)   4
